2026-03-14 11:56:07,26-39,Female,Associate,52200.0,541,SUV,10,17211,Private,1,0,2,1960.73,1
2026-03-14 11:56:07,16-25,Female,Bachelor,73000.0,532,Sedan,5,9316,Commercial,2,0,2,2731.1,1
2026-03-14 11:56:10,65+,Male,High School,34100.0,474,Pickup,15,5375,Private,2,0,1,2114.93,1
2026-03-14 11:56:10,40-64,Female,Associate,52800.0,504,Truck,5,9683,Private,1,1,0,2027.08,1
2026-03-14 11:56:13,26-39,Male,High School,30700.0,434,Sedan,8,23075,Private,0,0,0,1252.64,1
2026-03-14 11:56:13,65+,Female,Associate,43900.0,414,Sedan,7,8504,Private,0,0,2,1576.3,1
2026-03-14 11:56:16,65+,Male,PhD,132000.0,773,SUV,2,21235,Private,0,0,1,1656.95,0
2026-03-14 11:56:16,40-64,Male,Associate,46100.0,347,Pickup,10,10574,Private,1,0,0,1454.82,0
2026-03-14 11:56:19,16-25,Female,High School,35400.0,510,Sedan,19,12337,Private,0,0,1,1620.48,1
2026-03-14 11:56:19,65+,Female,Bachelor,51000.0,436,Truck,18,11164,Private,0,0,2,2365.86,1
2026-03-14 11:56:22,26-39,Male,High School,21300.0,363,SUV,1,9802,Private,0,1,2,2368.6,1
2026-03-14 11:56:22,40-64,Male,Bachelor,76800.0,536,SUV,18,18053,Private,0,0,0,1468.5,0
2026-03-14 11:56:25,40-64,Male,Bachelor,57300.0,414,Sedan,18,11445,Private,2,0,2,1782.74,1
2026-03-14 11:56:25,26-39,Male,Master,80700.0,572,Sedan,4,13070,Private,1,0,0,1206.65,0
2026-03-14 11:56:28,40-64,Female,High School,20000.0,300,SUV,9,11999,Commercial,0,0,1,2295.34,1
2026-03-14 11:56:28,65+,Female,High School,23300.0,400,Bus,3,11744,Commercial,1,0,0,3892.09,1
2026-03-14 11:56:31,40-64,Female,Bachelor,48000.0,424,Sedan,4,12610,Private,0,0,0,1169.96,1
2026-03-14 11:56:31,16-25,Female,High School,21200.0,342,Bus,3,3000,Private,2,0,0,3769.61,1
2026-03-14 11:56:34,40-64,Male,High School,32600.0,378,Pickup,4,3672,Commercial,0,0,0,1910.08,0
2026-03-14 11:56:34,40-64,Male,Bachelor,50700.0,424,Pickup,14,18544,Private,1,0,0,1706.17,1
2026-03-14 11:56:37,65+,Male,High School,44600.0,500,Truck,10,11788,Private,0,0,1,1846.48,1
2026-03-14 11:56:37,65+,Female,Master,67200.0,535,Pickup,20,9364,Private,0,0,2,1835.18,1
2026-03-14 11:56:40,40-64,Female,Bachelor,88200.0,610,Pickup,1,6775,Private,0,0,2,1414.46,0
2026-03-14 11:56:40,16-25,Male,High School,42900.0,413,SUV,16,19608,Private,2,0,1,2379.97,1
2026-03-14 11:56:43,65+,Male,Bachelor,45400.0,430,Sedan,9,10274,Private,0,0,1,1629.61,1
2026-03-14 11:56:43,40-64,Female,High School,19400.0,300,Sedan,14,13175,Private,1,0,1,1432.96,0
2026-03-14 11:56:46,40-64,Female,Master,113300.0,629,SUV,2,13467,Private,0,0,1,1437.91,0
2026-03-14 11:56:46,26-39,Male,Associate,50100.0,502,SUV,19,7894,Private,1,0,2,1974.39,1
2026-03-14 11:56:49,16-25,Male,High School,29100.0,439,Truck,6,9258,Private,8,0,0,2651.14,1
2026-03-14 11:56:49,40-64,Male,Associate,35200.0,445,Sedan,0,17298,Commercial,0,0,0,1606.17,0
2026-03-14 11:56:52,16-25,Female,Associate,44500.0,411,SUV,9,12789,Private,2,0,1,2590.52,1
2026-03-14 11:56:52,65+,Female,Bachelor,54500.0,612,Pickup,19,12103,Private,0,0,0,1540.92,0
2026-03-14 11:56:55,16-25,Female,High School,20900.0,329,Bus,4,11057,Private,1,0,1,3819.73,1
2026-03-14 11:56:55,26-39,Male,High School,24700.0,368,Sedan,18,5838,Private,3,0,0,1604.68,0
2026-03-14 11:56:58,26-39,Female,Bachelor,54900.0,548,SUV,2,6924,Private,2,0,2,2060.73,1
2026-03-14 11:56:58,40-64,Female,Bachelor,81300.0,560,SUV,17,12926,Commercial,1,0,1,2522.55,0
2026-03-14 11:57:01,40-64,Female,Master,98700.0,663,Truck,6,10848,Private,0,0,0,1374.4,1
2026-03-14 11:57:01,16-25,Female,High School,34300.0,426,SUV,11,19266,Private,3,0,0,2445.04,1
2026-03-14 11:57:04,26-39,Female,Bachelor,68800.0,518,SUV,18,14046,Private,0,0,0,1533.06,0
2026-03-14 11:57:04,26-39,Female,High School,26800.0,331,Sedan,1,14333,Private,0,0,1,1354.1,0
2026-03-14 11:57:07,40-64,Female,Associate,55300.0,499,Truck,5,6701,Private,1,0,0,1687.79,0
2026-03-14 11:57:07,26-39,Male,Bachelor,60700.0,558,Truck,1,16709,Commercial,1,0,1,2542.55,1
2026-03-14 11:57:10,26-39,Male,Bachelor,83600.0,536,Pickup,12,12896,Private,0,0,0,1419.17,0
2026-03-14 11:57:10,16-25,Male,Master,71700.0,527,Sedan,13,17605,Commercial,3,0,2,2722.67,1
2026-03-14 11:57:13,26-39,Male,High School,38900.0,391,Sedan,5,14850,Private,4,0,0,1775.58,1
2026-03-14 11:57:13,40-64,Male,High School,20200.0,300,SUV,10,9987,Private,0,0,0,1609.65,1
2026-03-14 11:57:16,26-39,Female,Bachelor,72200.0,527,Sedan,2,7456,Private,0,0,0,1195.47,0
2026-03-14 11:57:16,40-64,Female,Bachelor,88100.0,548,Pickup,11,3000,Private,1,0,0,1385.84,1
2026-03-14 11:57:19,40-64,Female,High School,42000.0,475,Pickup,10,7133,Commercial,1,0,0,2113.99,0
2026-03-14 11:57:19,65+,Male,Associate,31100.0,470,Truck,16,12085,Private,0,0,2,2312.43,1
2026-03-14 11:57:22,40-64,Male,Master,106400.0,663,Sedan,14,16052,Private,0,0,0,1093.82,0
2026-03-14 11:57:22,40-64,Female,Bachelor,51900.0,434,Truck,10,8970,Private,0,0,1,1886.62,0
2026-03-14 11:57:25,65+,Female,Master,124700.0,730,Truck,20,3000,Private,1,0,2,2175.4,0
2026-03-14 11:57:25,40-64,Male,High School,40800.0,424,SUV,14,12196,Private,1,0,1,1961.05,1
2026-03-14 11:57:28,16-25,Female,Bachelor,52900.0,425,SUV,5,5127,Private,3,0,0,2219.45,1
2026-03-14 11:57:28,16-25,Male,Bachelor,46200.0,361,SUV,17,20829,Private,1,0,3,2767.25,1
2026-03-14 11:57:31,26-39,Male,High School,35600.0,359,Pickup,19,19061,Commercial,4,0,0,2991.61,1
2026-03-14 11:57:31,26-39,Male,Master,79600.0,593,Pickup,19,8446,Commercial,1,0,0,2234.3,1
2026-03-14 11:57:34,40-64,Female,Master,68700.0,532,Sedan,5,12346,Private,1,0,0,1142.0,0
2026-03-14 11:57:34,40-64,Female,High School,25400.0,377,Bus,18,9424,Commercial,0,0,0,3669.46,1
2026-03-14 11:57:37,26-39,Female,Bachelor,53500.0,429,Pickup,2,3000,Commercial,3,0,0,2407.11,1
2026-03-14 11:57:37,26-39,Male,Associate,34300.0,389,Truck,13,3000,Private,2,0,0,2250.17,1
2026-03-14 11:57:40,40-64,Female,Bachelor,70100.0,349,Bus,14,8953,Commercial,5,0,0,4681.03,1
2026-03-14 11:57:40,65+,Female,Associate,28800.0,452,Pickup,7,12035,Private,0,0,0,1610.27,0
2026-03-14 11:57:43,16-25,Female,High School,28700.0,407,Truck,9,12213,Private,1,0,0,2350.63,1
2026-03-14 11:57:43,26-39,Male,Master,115300.0,706,Sedan,3,21137,Private,1,0,1,1176.4,0
2026-03-14 11:57:46,26-39,Male,High School,18900.0,349,Sedan,18,3128,Private,1,0,1,1699.76,1
2026-03-14 11:57:46,16-25,Male,High School,31000.0,385,SUV,9,3000,Private,1,1,3,2785.29,1
2026-03-14 11:57:49,65+,Female,Bachelor,81700.0,442,SUV,10,17865,Private,1,0,0,1945.69,1
2026-03-14 11:57:49,26-39,Female,Master,65300.0,368,Truck,10,3730,Private,2,0,1,2337.78,1
2026-03-14 11:57:52,26-39,Female,Bachelor,71400.0,552,Sedan,6,13165,Private,1,0,1,1350.16,1
2026-03-14 11:57:52,26-39,Female,High School,21400.0,423,Sedan,19,16633,Private,2,0,0,1488.7,0
2026-03-14 11:57:55,40-64,Male,Associate,29600.0,338,SUV,17,8644,Private,2,0,0,1986.99,1
2026-03-14 11:57:55,26-39,Male,Bachelor,72600.0,530,Truck,18,10237,Commercial,3,0,1,3261.03,1
2026-03-14 11:57:58,65+,Female,Master,83100.0,489,SUV,15,10078,Private,0,1,1,2405.63,1
2026-03-14 11:57:58,40-64,Male,High School,24400.0,300,Pickup,20,14663,Private,1,0,2,1961.37,1
2026-03-14 11:58:01,16-25,Male,High School,42000.0,448,Bus,17,8578,Private,3,0,4,4447.54,1
2026-03-14 11:58:01,40-64,Male,Bachelor,62700.0,569,Sedan,17,17195,Commercial,0,0,1,1651.39,1
2026-03-14 11:58:04,40-64,Male,Bachelor,62400.0,499,Sedan,20,16375,Commercial,0,0,0,1728.21,1
2026-03-14 11:58:04,40-64,Male,Associate,53000.0,577,Sedan,15,18496,Private,0,0,2,1451.63,0
2026-03-14 11:58:07,16-25,Male,Associate,34600.0,463,Pickup,15,8341,Private,2,0,1,2205.59,1
2026-03-14 11:58:08,26-39,Female,High School,24600.0,355,SUV,13,14127,Private,1,0,2,2260.69,1
2026-03-14 11:58:10,26-39,Male,Bachelor,70600.0,529,Sedan,20,5167,Private,1,0,0,1288.16,0
2026-03-14 11:58:11,40-64,Female,Associate,39100.0,445,Sedan,4,12730,Private,1,0,0,1392.54,0
2026-03-14 11:58:13,16-25,Male,PhD,168200.0,845,SUV,12,13999,Private,6,0,2,2434.05,1
2026-03-14 11:58:14,26-39,Male,Bachelor,86900.0,532,Bus,11,17635,Private,1,0,0,2382.32,1
2026-03-14 11:58:16,26-39,Male,High School,38300.0,377,Truck,13,15247,Private,2,0,1,2310.14,1
2026-03-14 11:58:17,26-39,Male,PhD,149200.0,697,Bus,15,7974,Private,1,0,2,3082.34,1
2026-03-14 11:58:19,40-64,Male,High School,42700.0,322,Sedan,8,3000,Private,2,0,0,1302.17,1
2026-03-14 11:58:20,16-25,Male,Associate,47900.0,368,Pickup,0,11306,Private,0,0,1,1931.82,1
2026-03-14 11:58:22,40-64,Male,Associate,43300.0,471,Sedan,1,3000,Commercial,0,0,0,1755.66,0
2026-03-14 11:58:23,26-39,Male,Master,84000.0,472,SUV,10,10752,Private,4,0,1,2311.67,1
2026-03-14 11:58:25,40-64,Female,Associate,58800.0,441,Truck,19,13107,Commercial,0,0,1,2524.0,1
2026-03-14 11:58:26,40-64,Female,Bachelor,60200.0,493,Bus,16,5589,Private,2,0,1,3265.13,1
2026-03-14 11:58:28,65+,Male,Bachelor,47000.0,459,Truck,1,22536,Commercial,0,0,1,2710.32,1
2026-03-14 11:58:29,26-39,Male,Bachelor,75100.0,572,SUV,1,16900,Private,1,0,1,1588.52,0
2026-03-14 11:58:31,40-64,Male,PhD,157500.0,818,SUV,5,8080,Private,2,0,1,1607.79,1
2026-03-14 11:58:32,26-39,Male,Bachelor,53400.0,447,Bus,6,10590,Private,0,0,0,2724.74,0
2026-03-14 11:58:34,26-39,Female,Bachelor,47200.0,444,Sedan,11,4085,Private,1,0,0,1328.74,1
2026-03-14 11:58:35,65+,Male,Associate,47100.0,507,Sedan,11,9592,Private,0,0,0,1251.42,0
2026-03-14 11:58:37,40-64,Female,Bachelor,43600.0,506,Sedan,15,19322,Private,0,0,0,1230.98,0
2026-03-14 11:58:38,65+,Male,Master,59900.0,544,SUV,8,8476,Commercial,0,0,2,2709.51,1
2026-03-14 11:58:40,65+,Male,Master,125100.0,717,Sedan,12,9578,Private,0,0,0,1181.93,0
2026-03-14 11:58:41,26-39,Male,Bachelor,85000.0,617,SUV,16,6668,Private,1,0,0,1567.39,0
2026-03-14 11:58:43,40-64,Female,High School,38200.0,347,Sedan,10,18724,Private,2,0,0,1494.59,1
2026-03-14 11:58:44,65+,Female,Master,103200.0,541,Pickup,10,23558,Commercial,0,0,0,2004.54,1
2026-03-14 11:58:46,65+,Female,PhD,102100.0,578,SUV,2,14833,Private,0,0,0,1592.95,0
2026-03-14 11:58:47,40-64,Female,Bachelor,70100.0,535,SUV,1,12547,Commercial,0,0,1,2029.05,0
2026-03-14 11:58:49,40-64,Male,Associate,42900.0,371,SUV,9,14713,Commercial,1,0,0,2412.18,0
2026-03-14 11:58:50,26-39,Male,Bachelor,49900.0,406,SUV,1,17515,Private,2,0,3,2182.79,1
2026-03-14 11:58:52,26-39,Female,Master,90600.0,502,SUV,9,20051,Private,2,0,1,1731.97,0
2026-03-14 11:58:53,40-64,Male,Associate,35500.0,499,Pickup,20,10694,Private,1,0,1,1888.85,1
2026-03-14 11:58:55,26-39,Male,Bachelor,70300.0,692,Sedan,16,9972,Private,1,0,2,1508.73,0
2026-03-14 11:58:56,40-64,Male,Associate,45400.0,464,Pickup,3,17780,Private,0,0,1,1501.39,0
2026-03-14 11:58:58,65+,Female,Bachelor,73600.0,570,Bus,6,13875,Private,0,0,1,2755.81,0
2026-03-14 11:58:59,26-39,Female,High School,42400.0,543,Sedan,0,14592,Commercial,1,0,0,1662.87,1
2026-03-14 11:59:01,26-39,Male,Master,94600.0,590,SUV,3,8559,Private,1,0,1,1758.08,0
2026-03-14 11:59:02,26-39,Female,Master,61300.0,554,Sedan,2,19830,Private,0,0,1,1373.49,0
2026-03-14 11:59:04,40-64,Male,High School,26100.0,438,Truck,19,13511,Private,1,0,0,1940.84,0
2026-03-14 11:59:05,65+,Female,Bachelor,57200.0,492,Sedan,4,8932,Private,0,0,1,1475.91,1
2026-03-14 11:59:07,40-64,Female,Associate,39100.0,401,Sedan,9,18191,Commercial,0,0,1,1773.01,1
2026-03-14 11:59:08,65+,Female,High School,42900.0,466,Sedan,19,15703,Private,0,0,2,1798.09,1
2026-03-14 11:59:10,16-25,Female,Bachelor,56000.0,478,Sedan,11,8530,Private,1,0,0,1645.93,1
2026-03-14 11:59:11,40-64,Male,Bachelor,46600.0,459,Pickup,16,14793,Private,1,0,0,1710.2,1
2026-03-14 11:59:13,26-39,Male,High School,26500.0,314,Truck,5,9501,Private,2,0,1,2276.32,1
2026-03-14 11:59:14,26-39,Male,Bachelor,82900.0,548,Truck,19,4837,Commercial,1,0,1,2754.27,1
2026-03-14 11:59:15,26-39,Male,High School,35800.0,349,SUV,7,19783,Private,3,0,2,2426.61,1
2026-03-14 11:59:16,16-25,Male,High School,41600.0,508,Sedan,9,12786,Private,3,0,0,1725.97,1
2026-03-14 11:59:17,40-64,Female,High School,40800.0,436,Pickup,18,6851,Private,0,0,0,1478.76,0
2026-03-14 11:59:18,26-39,Male,Master,68700.0,532,SUV,11,4777,Private,1,1,0,1971.19,0
2026-03-14 11:59:19,40-64,Male,High School,41700.0,489,Pickup,11,7607,Private,1,0,0,1625.95,1
2026-03-14 11:59:20,65+,Male,High School,23200.0,421,SUV,17,14417,Private,0,0,0,1800.82,1
2026-03-14 11:59:21,40-64,Male,High School,20900.0,300,Pickup,0,3469,Commercial,1,0,0,1979.39,0
2026-03-14 11:59:22,40-64,Male,Bachelor,57500.0,522,SUV,18,14989,Commercial,2,0,0,2220.1,1
2026-03-14 11:59:23,65+,Male,Bachelor,43800.0,419,Sedan,16,15751,Commercial,1,0,1,2183.35,1
2026-03-14 11:59:24,26-39,Male,High School,26800.0,409,Sedan,19,6108,Private,0,0,1,1486.79,1
2026-03-14 11:59:25,26-39,Male,High School,31300.0,335,Pickup,14,9183,Private,2,1,0,2295.85,1
2026-03-14 11:59:26,26-39,Female,Associate,55900.0,340,Sedan,13,3000,Private,1,0,0,1554.11,0
2026-03-14 11:59:27,40-64,Male,Bachelor,72600.0,622,Bus,18,17245,Private,3,0,0,2742.86,1
2026-03-14 11:59:28,26-39,Male,High School,20400.0,311,Sedan,11,3000,Private,1,0,0,1438.51,1
2026-03-14 11:59:29,40-64,Female,Bachelor,64500.0,472,Sedan,0,16679,Private,0,0,1,1420.57,1
2026-03-14 11:59:30,65+,Female,Bachelor,51600.0,351,Sedan,0,3000,Private,0,0,0,1328.21,0
2026-03-14 11:59:31,16-25,Female,High School,39400.0,395,SUV,5,10540,Private,2,0,3,2688.94,1
2026-03-14 11:59:32,26-39,Male,Master,115500.0,632,Sedan,16,14515,Private,1,0,2,1393.32,0
2026-03-14 11:59:33,40-64,Male,Master,69700.0,531,Sedan,17,9908,Private,0,0,0,1144.71,0
2026-03-14 11:59:34,40-64,Male,Associate,29200.0,347,SUV,10,7145,Private,0,0,0,1407.91,0
2026-03-14 11:59:35,26-39,Female,High School,39600.0,367,SUV,6,15579,Private,1,0,1,1939.61,1
2026-03-14 11:59:37,40-64,Male,Bachelor,79600.0,662,Pickup,4,7580,Commercial,1,0,0,1702.89,1
2026-03-14 11:59:38,26-39,Female,Bachelor,84500.0,583,SUV,8,10289,Private,1,0,1,1612.05,1
2026-03-14 11:59:40,65+,Female,High School,28400.0,496,Sedan,18,14998,Private,0,0,1,1640.0,1
2026-03-14 11:59:41,26-39,Male,High School,42500.0,300,Bus,8,5459,Private,1,0,0,2952.66,0
2026-03-14 11:59:43,16-25,Female,Associate,57900.0,411,SUV,10,11145,Commercial,3,0,1,3466.68,1
2026-03-14 11:59:44,40-64,Female,Master,62200.0,569,SUV,20,5492,Private,0,0,0,1536.25,1
2026-03-14 11:59:46,65+,Male,High School,32900.0,369,Truck,4,11072,Private,0,0,0,1948.15,0
2026-03-14 11:59:47,16-25,Female,Bachelor,41300.0,488,Bus,8,9878,Commercial,4,0,1,5487.22,0
2026-03-14 11:59:49,40-64,Male,High School,26600.0,360,SUV,16,3965,Private,0,0,2,1808.33,1
2026-03-14 11:59:50,40-64,Male,Bachelor,85600.0,642,Sedan,1,15487,Commercial,0,0,0,1252.45,0
2026-03-14 11:59:52,40-64,Female,High School,37500.0,300,Sedan,4,6663,Private,0,0,0,1159.78,0
2026-03-14 11:59:53,40-64,Female,Bachelor,67900.0,437,Pickup,13,12838,Private,1,0,1,1819.38,0
2026-03-14 11:59:55,40-64,Male,Bachelor,72900.0,619,Sedan,19,8889,Private,1,0,0,1171.88,0
2026-03-14 11:59:56,40-64,Male,High School,20500.0,404,Truck,13,10817,Commercial,0,1,0,3104.04,1
2026-03-14 11:59:58,26-39,Male,High School,32500.0,467,Sedan,2,3000,Private,2,1,2,2138.82,1
2026-03-14 11:59:59,26-39,Male,Bachelor,49300.0,469,Truck,19,13797,Commercial,3,0,0,2948.37,1
2026-03-14 12:00:01,40-64,Female,Associate,50200.0,421,Bus,8,11490,Private,0,0,0,2287.96,0
2026-03-14 12:00:02,40-64,Male,Master,73700.0,568,Truck,14,13646,Commercial,2,0,0,2660.81,1
2026-03-14 12:00:04,26-39,Male,High School,40400.0,403,Sedan,0,8179,Private,1,0,0,1379.38,1
2026-03-14 12:00:05,65+,Male,Associate,52100.0,422,Sedan,7,8434,Private,0,0,0,1520.31,1
2026-03-14 12:00:07,26-39,Female,PhD,94300.0,504,Sedan,12,10985,Commercial,1,0,1,1859.44,1
2026-03-14 12:00:08,26-39,Male,Bachelor,86900.0,544,Pickup,0,18781,Private,0,0,0,1469.72,0
2026-03-14 12:00:10,26-39,Male,Associate,30000.0,370,SUV,20,11922,Private,0,1,1,2389.44,1
2026-03-14 12:00:11,26-39,Female,Associate,55700.0,469,SUV,5,12862,Private,2,0,1,1896.87,1
2026-03-14 12:00:13,26-39,Male,High School,20700.0,425,Pickup,12,22785,Private,2,0,1,1887.15,1
2026-03-14 12:00:14,26-39,Female,High School,28500.0,300,Sedan,12,7760,Private,1,0,0,1364.81,0
2026-03-14 12:00:16,26-39,Male,High School,37400.0,446,SUV,12,8015,Private,1,0,0,1767.54,0
2026-03-14 12:00:17,26-39,Female,Bachelor,63500.0,433,SUV,5,12328,Private,1,0,3,2046.35,1
2026-03-14 12:00:19,26-39,Male,High School,25000.0,479,Pickup,1,13483,Commercial,0,0,1,2445.14,0
2026-03-14 12:00:20,26-39,Female,Bachelor,89900.0,657,Sedan,17,10442,Private,1,0,0,1292.79,1
2026-03-14 12:00:22,40-64,Female,Master,68900.0,608,Truck,17,11360,Private,0,0,0,1509.91,0
2026-03-14 12:00:23,16-25,Male,High School,31800.0,499,Sedan,11,13109,Private,2,0,2,2068.11,1
2026-03-14 12:00:25,26-39,Female,High School,39000.0,528,Truck,17,9062,Private,2,1,1,2374.74,0
2026-03-14 12:00:26,40-64,Male,Bachelor,51900.0,523,SUV,13,15969,Private,1,0,0,1481.05,0
2026-03-14 12:00:28,40-64,Male,Associate,45300.0,443,Sedan,18,3000,Private,1,0,0,1482.08,0
2026-03-14 12:00:29,26-39,Male,Bachelor,56600.0,367,Sedan,17,5543,Private,3,0,1,1911.1,1
2026-03-14 12:00:31,16-25,Male,High School,18800.0,300,Pickup,1,8106,Commercial,5,0,2,3822.47,1
2026-03-14 12:00:32,26-39,Male,Associate,34300.0,384,Pickup,12,10544,Private,1,0,1,1674.35,0
2026-03-14 12:00:34,26-39,Male,Bachelor,62400.0,457,SUV,9,8106,Commercial,0,1,2,2985.42,1
2026-03-14 12:00:35,26-39,Male,Master,81600.0,607,Sedan,1,17522,Private,1,0,0,1226.26,0
2026-03-14 12:00:37,65+,Female,Associate,29100.0,300,Pickup,6,16056,Private,1,0,0,1730.62,1
2026-03-14 12:00:38,26-39,Male,High School,20100.0,381,Truck,19,9542,Commercial,0,0,3,3224.81,1
2026-03-14 12:00:40,26-39,Male,Bachelor,44200.0,406,Pickup,3,13945,Commercial,2,0,1,2569.49,1
2026-03-14 12:00:41,16-25,Female,Bachelor,42900.0,415,Pickup,3,8659,Private,4,0,0,2487.35,1
2026-03-14 12:00:43,40-64,Male,Bachelor,86300.0,478,Pickup,7,17359,Commercial,0,0,0,1840.91,1
2026-03-14 12:00:44,16-25,Female,Associate,39700.0,464,Sedan,7,12134,Commercial,4,0,2,3231.06,1
2026-03-14 12:00:46,40-64,Male,Associate,50100.0,403,Sedan,14,17197,Private,2,0,0,1546.39,1
2026-03-14 12:00:47,26-39,Female,Bachelor,43200.0,565,SUV,20,4345,Commercial,2,0,1,2669.57,1
